chr	altfas	neocan	telvit
NC_031969	0	13687122	0.703774	0.431558	0.183682
NC_031969	0	13724572	0.704432	0.431997	0.183604
NC_031969	0	13761800	0.705121	0.43251	0.183679
NC_031969	0	13802295	0.705909	0.433014	0.183819
NC_031969	0	13843882	0.70679	0.43368	0.184347
NC_031969	0	13889760	0.707913	0.434162	0.184594
NC_031969	0	13929631	0.708156	0.433946	0.184463
NC_031969	0	13959139	0.708498	0.433924	0.184455
NC_031969	0	13999275	0.709316	0.433863	0.18462
NC_031969	0	14043079	0.709751	0.434358	0.184867
NC_031969	0	14095917	0.71004	0.434502	0.184928
NC_031969	0	14139800	0.711139	0.435305	0.185226
NC_031969	0	14174500	0.710151	0.43474	0.184874
NC_031969	0	14202454	0.710244	0.434561	0.184664
NC_031969	0	14236443	0.711259	0.435023	0.184884
NC_031969	0	14276005	0.711593	0.435019	0.1849
NC_031969	0	14492082	0.711741	0.435001	0.184842
NC_031969	0	14529709	0.712447	0.435405	0.184823
NC_031969	0	14565724	0.713085	0.43581	0.18496
NC_031969	0	14602547	0.714141	0.436392	0.185119
NC_031969	0	14635870	0.715134	0.436783	0.185323
NC_031969	0	14672517	0.715491	0.437278	0.18534
NC_031969	0	14722252	0.716898	0.43798	0.185801
NC_031969	0	14767325	0.718012	0.438158	0.186226
NC_031969	0	14809640	0.719391	0.438853	0.186562
NC_031969	0	14846857	0.719823	0.438587	0.186465
NC_031969	0	15261432	0.71908	0.438339	0.186399
NC_031969	0	15296260	0.718836	0.437876	0.186415
NC_031969	0	15333555	0.719027	0.437727	0.186419
NC_031969	0	15377928	0.719518	0.437884	0.186439
NC_031969	0	15414963	0.719232	0.438275	0.186355
NC_031969	0	15455568	0.719948	0.438341	0.186391
NC_031969	0	15494527	0.720888	0.438573	0.186601
NC_031969	0	15533852	0.721275	0.438564	0.186559
NC_031969	0	15576541	0.721943	0.438791	0.186696
NC_031969	0	15622316	0.721878	0.439117	0.186579
NC_031969	0	15659488	0.721993	0.439206	0.186668
NC_031969	0	15699809	0.721501	0.439037	0.186528
NC_031969	0	15738204	0.721792	0.439443	0.186565
NC_031969	0	15786909	0.722377	0.440106	0.186664
NC_031969	0	15813380	0.720692	0.439544	0.186662
NC_031969	0	15838525	0.72085	0.439829	0.186651
NC_031969	0	15879280	0.720969	0.439857	0.186499
NC_031969	0	15924389	0.721744	0.440414	0.186819
NC_031969	0	15960340	0.722759	0.44089	0.187001
NC_031969	0	15994151	0.7228	0.44118	0.186935
NC_031969	0	16028352	0.722845	0.441419	0.18686
NC_031969	0	16068210	0.72409	0.442093	0.187116
NC_031969	0	16112971	0.724853	0.442723	0.187361
NC_031969	0	16174706	0.726355	0.443208	0.187746
NC_031969	0	16211542	0.727047	0.443405	0.187813
NC_031969	0	16261501	0.727546	0.443698	0.188015
NC_031969	0	16312949	0.727536	0.44388	0.187954
NC_031969	0	16389183	0.728139	0.443949	0.187881
NC_031969	0	16425613	0.728822	0.444668	0.187985
NC_031969	0	16463451	0.729595	0.445306	0.188194
NC_031969	0	16501634	0.730409	0.445557	0.188372
NC_031969	0	16540206	0.731109	0.445926	0.188377
NC_031969	0	16579773	0.731104	0.446049	0.188233
NC_031969	0	16620491	0.731828	0.446147	0.188322
NC_031969	0	16655573	0.731982	0.446095	0.188187
NC_031969	0	16705159	0.732198	0.446269	0.188198
NC_031969	0	16750186	0.732682	0.446132	0.188345
NC_031969	0	16789025	0.733491	0.44661	0.188451
NC_031969	0	16826415	0.734045	0.447102	0.188518
NC_031969	0	16869959	0.733467	0.446653	0.18817
NC_031969	0	16923339	0.733905	0.447021	0.188224
NC_031969	0	17209564	0.732925	0.446553	0.188005
NC_031969	0	17260318	0.733566	0.447238	0.188221
NC_031969	0	17316518	0.734203	0.447777	0.18825
NC_031969	0	17391034	0.735193	0.448201	0.188545
NC_031969	0	17460196	0.735843	0.448755	0.188619
NC_031969	0	17523941	0.736128	0.44885	0.188643
NC_031969	0	17594039	0.736493	0.448902	0.188677
NC_031969	0	17656904	0.736817	0.449214	0.188634
NC_031969	0	17706380	0.737537	0.449629	0.188606
NC_031969	0	17752473	0.738942	0.450659	0.189163
NC_031969	0	17802682	0.739806	0.45125	0.189554
NC_031969	0	17860648	0.740587	0.451851	0.189659
NC_031969	0	17923000	0.741553	0.452671	0.190028
NC_031969	0	18018658	0.742286	0.453009	0.190132
NC_031969	0	18120342	0.743361	0.453404	0.1905
NC_031969	0	18212075	0.743665	0.4539	0.190447
NC_031969	0	18266674	0.744769	0.4542	0.190895
NC_031969	0	18333034	0.746119	0.454916	0.19143
NC_031969	0	18406197	0.746863	0.455424	0.191645
NC_031969	0	18473099	0.747647	0.455733	0.19178
NC_031969	0	18513904	0.74858	0.456574	0.191991
NC_031969	0	18582663	0.749618	0.457351	0.192473
NC_031969	0	18636384	0.750573	0.457641	0.192738
NC_031969	0	18685091	0.750725	0.45778	0.192575
NC_031969	0	18858660	0.75063	0.457842	0.192655
NC_031969	0	19208998	0.750001	0.45769	0.19254
NC_031969	0	19301604	0.750115	0.45744	0.192479
NC_031969	0	19350042	0.750537	0.457866	0.192549
NC_031969	0	19396764	0.750715	0.458091	0.19247
NC_031969	0	19448082	0.75053	0.458065	0.192561
NC_031969	0	19497246	0.750117	0.457743	0.192485
NC_031969	0	19543956	0.750533	0.458126	0.192639
NC_031969	0	19597819	0.750552	0.457889	0.192542
NC_031969	0	19649118	0.750719	0.45777	0.192666
NC_031969	0	19691148	0.750356	0.457321	0.192509
NC_031969	0	19762721	0.751064	0.457355	0.192581
NC_031969	0	20335610	0.750715	0.457204	0.19252
NC_031969	0	20842667	0.750068	0.457027	0.192508
NC_031969	0	21121921	0.750454	0.457287	0.192542
NC_031969	0	21163290	0.751048	0.457557	0.192762
NC_031969	0	21212941	0.751137	0.457571	0.192642
NC_031969	0	21271414	0.750993	0.457684	0.19256
NC_031969	0	21335821	0.751728	0.458028	0.192652
NC_031969	0	21389619	0.751839	0.458136	0.192685
NC_031969	0	21455587	0.752165	0.458159	0.192696
NC_031969	0	21508453	0.752802	0.458672	0.192824
NC_031969	0	21563764	0.753322	0.459046	0.193027
NC_031969	0	21608351	0.753456	0.459294	0.192911
NC_031969	0	21656684	0.754332	0.459588	0.193093
NC_031969	0	21702893	0.754737	0.459784	0.193176
NC_031969	0	21750027	0.755026	0.459785	0.193068
NC_031969	0	21797694	0.755005	0.459477	0.192886
NC_031969	0	21887319	0.755236	0.459907	0.192948
NC_031969	0	21943379	0.755836	0.460251	0.193146
NC_031969	0	21995156	0.756266	0.460513	0.193302
NC_031969	0	22039881	0.7561	0.460337	0.193138
NC_031969	0	22073963	0.756178	0.460446	0.193069
NC_031969	0	22112572	0.756574	0.460595	0.193129
NC_031969	0	22152433	0.756428	0.460555	0.193013
NC_031969	0	22185134	0.75613	0.460333	0.192842
NC_031969	0	22349652	0.753777	0.460681	0.192247
NC_031969	0	22398703	0.754055	0.460936	0.192287
NC_031969	0	22441468	0.754309	0.461014	0.192338
NC_031969	0	22478615	0.753541	0.46047	0.192149
NC_031969	0	22519578	0.754012	0.460702	0.192199
NC_031969	0	22565385	0.754514	0.461171	0.192425
NC_031969	0	22604436	0.754752	0.461438	0.192465
NC_031969	0	22685063	0.755054	0.461515	0.192601
NC_031969	0	22732719	0.755648	0.46187	0.192866
NC_031969	0	22777689	0.756182	0.46235	0.192964
NC_031969	0	22811845	0.756041	0.462429	0.192884
NC_031969	0	22866205	0.756339	0.462691	0.192955
NC_031969	0	22911977	0.757016	0.463229	0.193261
NC_031969	0	22980784	0.757951	0.463519	0.193535
NC_031969	0	23050835	0.758809	0.463987	0.193727
NC_031969	0	23119092	0.759586	0.464404	0.194029
NC_031969	0	23166053	0.759768	0.464603	0.194086
NC_031969	0	23206565	0.76009	0.4648	0.193956
NC_031969	0	23241541	0.760304	0.464669	0.193814
NC_031969	0	23284776	0.760265	0.46471	0.193779
NC_031969	0	23516487	0.759946	0.464342	0.193624
NC_031969	0	23548871	0.760213	0.464098	0.193583
NC_031969	0	23590012	0.759993	0.464069	0.193466
NC_031969	0	23623196	0.759802	0.463923	0.193504
NC_031969	0	23667326	0.760023	0.464009	0.1935
NC_031969	0	23704219	0.760082	0.464093	0.193405
NC_031969	0	23737992	0.760434	0.464175	0.193559
NC_031969	0	23813051	0.760722	0.464021	0.19363
NC_031969	0	23852124	0.760787	0.464125	0.193659
NC_031969	0	23901203	0.761356	0.464222	0.193721
NC_031969	0	23945999	0.76168	0.464409	0.193677
NC_031969	0	23987611	0.762342	0.464899	0.193899
NC_031969	0	24031366	0.762513	0.464971	0.193882
NC_031969	0	24072162	0.763126	0.465389	0.193965
NC_031969	0	24125965	0.763464	0.465574	0.194105
NC_031969	0	24174050	0.763821	0.465392	0.194138
NC_031969	0	24213965	0.763825	0.465674	0.194182
NC_031969	0	24271307	0.764309	0.465729	0.194337
NC_031969	0	24309800	0.764488	0.465884	0.194352
NC_031969	0	24378471	0.764616	0.46586	0.194422
NC_031969	0	24416024	0.764716	0.465609	0.194407
NC_031969	0	24458977	0.765262	0.46612	0.19448
NC_031969	0	24498848	0.765101	0.466202	0.194431
NC_031969	0	24531678	0.76505	0.466012	0.194402
NC_031969	0	24639822	0.765251	0.466333	0.194614
NC_031969	0	24697182	0.765573	0.466672	0.194635
NC_031969	0	24770000	0.766137	0.466847	0.194874
NC_031969	0	24833051	0.766394	0.46701	0.194949
NC_031969	0	24887017	0.766769	0.467323	0.195021
NC_031969	0	24943801	0.767269	0.46769	0.195105
NC_031969	0	25001518	0.767797	0.46817	0.195239
NC_031969	0	25064228	0.768278	0.468723	0.195422
NC_031969	0	25115815	0.768734	0.468881	0.195553
NC_031969	0	25176431	0.769041	0.468799	0.195451
NC_031969	0	25230983	0.769611	0.468931	0.195632
NC_031969	0	25273427	0.770132	0.468877	0.195685
NC_031969	0	25392004	0.770417	0.468828	0.195766
NC_031969	0	25431875	0.77083	0.468971	0.195724
NC_031969	0	25488382	0.771114	0.46923	0.195823
NC_031969	0	25545415	0.771886	0.469303	0.196121
NC_031969	0	25589038	0.772405	0.469374	0.196256
NC_031969	0	25641788	0.77282	0.469701	0.196304
NC_031969	0	25691692	0.773074	0.469673	0.196347
NC_031969	0	25768979	0.77318	0.470039	0.196379
NC_031969	0	25813152	0.773627	0.470508	0.196562
NC_031969	0	25857292	0.773689	0.470674	0.196604
NC_031969	0	25895816	0.773967	0.470506	0.196606
NC_031969	0	25942621	0.773622	0.470512	0.196439
NC_031969	0	25991973	0.773384	0.470329	0.196383
NC_031969	0	26038540	0.773359	0.470101	0.196302
NC_031969	0	26086411	0.773553	0.470048	0.196337
NC_031969	0	26145766	0.773377	0.469946	0.196295
NC_031969	0	26200320	0.773406	0.46992	0.196296
NC_031969	0	26234069	0.773392	0.469799	0.196182
NC_031969	0	26273498	0.773437	0.469973	0.196181
NC_031969	0	26323515	0.77389	0.470414	0.19632
NC_031969	0	26411427	0.774252	0.470712	0.196404
NC_031969	0	26724702	0.77414	0.470658	0.196332
NC_031969	0	26794788	0.774514	0.470848	0.19652
NC_031969	0	26849900	0.774622	0.470991	0.196572
NC_031969	0	26900175	0.774505	0.471058	0.196499
NC_031969	0	26942080	0.774781	0.47112	0.196617
NC_031969	0	26977710	0.774566	0.471085	0.196581
NC_031969	0	27020296	0.774483	0.47077	0.196405
NC_031969	0	27088796	0.774544	0.470825	0.196457
NC_031969	0	27130257	0.774676	0.470729	0.196417
NC_031969	0	27193145	0.774689	0.470693	0.196376
NC_031969	0	27232073	0.774753	0.470941	0.196422
NC_031969	0	27377950	0.774788	0.470923	0.196464
NC_031969	0	27424891	0.774548	0.470993	0.196375
NC_031969	0	27477020	0.774901	0.471022	0.196395
NC_031969	0	27530386	0.774925	0.470938	0.196382
NC_031969	0	27842851	0.774619	0.470983	0.196358
NC_031969	0	27891619	0.774615	0.471022	0.196426
NC_031969	0	27978031	0.773772	0.470722	0.196262
NC_031969	0	28020569	0.774033	0.470641	0.196249
NC_031969	0	28065011	0.774262	0.47061	0.196338
NC_031969	0	28100669	0.774202	0.47052	0.196256
NC_031969	0	28139759	0.774087	0.47036	0.196274
NC_031969	0	28181861	0.774022	0.470343	0.196242
NC_031969	0	28216305	0.773544	0.470048	0.196089
NC_031969	0	28248916	0.773576	0.469921	0.196048
NC_031969	0	28286906	0.77381	0.470248	0.196111
NC_031969	0	28323201	0.774343	0.470286	0.19633
NC_031969	0	28370041	0.774482	0.470534	0.196384
NC_031969	0	28411231	0.774614	0.470447	0.19646
NC_031969	0	28457886	0.774586	0.470495	0.196418
NC_031969	0	28496960	0.774671	0.470375	0.196466
NC_031969	0	28735423	0.77466	0.470237	0.196528
NC_031969	0	28834886	0.773848	0.469969	0.196364
NC_031969	0	28880604	0.773554	0.46984	0.196276
NC_031969	0	28928675	0.773554	0.469764	0.196249
NC_031969	0	28971780	0.773141	0.469632	0.196046
NC_031969	0	29016390	0.772415	0.469331	0.195774
NC_031969	0	29160977	0.772794	0.46963	0.19583
NC_031969	0	29211667	0.77256	0.469679	0.195827
NC_031969	0	29272674	0.772416	0.469396	0.195777
NC_031969	0	29314462	0.772423	0.469141	0.195645
NC_031969	0	29342548	0.772111	0.469013	0.195566
NC_031969	0	29394239	0.772477	0.469411	0.195839
NC_031969	0	29437683	0.772561	0.469586	0.195805
NC_031969	0	29487620	0.772811	0.469754	0.195868
NC_031969	0	29538229	0.772911	0.469409	0.195828
NC_031969	0	29592173	0.773058	0.469247	0.195841
NC_031969	0	29632721	0.773232	0.469304	0.195766
NC_031969	0	29668155	0.773479	0.469389	0.195826
NC_031969	0	29707230	0.77326	0.469339	0.195777
NC_031969	0	29747862	0.772941	0.469273	0.195652
NC_031969	0	29777244	0.772865	0.469205	0.195677
NC_031969	0	29817526	0.772877	0.469137	0.195642
NC_031969	0	29860647	0.772607	0.46906	0.195605
NC_031969	0	29898176	0.77203	0.468735	0.195427
NC_031969	0	29933991	0.771909	0.46862	0.19545
NC_031969	0	29979551	0.771697	0.468412	0.195396
NC_031969	0	30029914	0.771683	0.468441	0.195303
NC_031969	0	30075565	0.771696	0.46842	0.195267
NC_031969	0	30123932	0.7718	0.468529	0.195351
NC_031969	0	30161166	0.771948	0.468421	0.195315
NC_031969	0	30200328	0.772151	0.468664	0.195383
NC_031969	0	30239130	0.77225	0.468533	0.195467
NC_031969	0	30292492	0.772015	0.468565	0.195378
NC_031969	0	30333203	0.772409	0.468616	0.195525
NC_031969	0	30370984	0.772377	0.468713	0.195501
NC_031969	0	30402623	0.772184	0.468676	0.195423
NC_031969	0	30466945	0.772446	0.468902	0.195476
NC_031969	0	30515087	0.772759	0.468908	0.195646
NC_031969	0	30571601	0.772976	0.469101	0.195727
NC_031969	0	30614122	0.77357	0.469281	0.195859
NC_031969	0	30674270	0.774221	0.469863	0.196046
NC_031969	0	30734241	0.774634	0.470047	0.196112
NC_031969	0	30783839	0.775056	0.470441	0.196257
NC_031969	0	30839006	0.775421	0.470486	0.196413
NC_031969	0	30883661	0.775896	0.470805	0.196647
NC_031969	0	31059574	0.776258	0.470996	0.196793
NC_031969	0	31117209	0.776171	0.47119	0.196841
NC_031969	0	31177481	0.776586	0.471576	0.197046
NC_031969	0	31270399	0.776476	0.471529	0.19704
NC_031969	0	31476588	0.776361	0.471327	0.19714
NC_031969	0	31598903	0.776565	0.471229	0.197327
NC_031969	0	32026969	0.776744	0.4713	0.197543
NC_031969	0	32128055	0.776898	0.471186	0.197635
NC_031969	0	32279629	0.776307	0.471058	0.197573
NC_031969	0	32347030	0.776175	0.470924	0.197562
NC_031969	0	32529512	0.776319	0.470881	0.197567
NC_031969	0	33145459	0.776217	0.470692	0.197636
NC_031969	0	33210650	0.776162	0.470793	0.197664
NC_031969	0	33284933	0.775854	0.470713	0.197674
NC_031969	0	33361685	0.776011	0.470567	0.197724
NC_031969	0	33691320	0.776504	0.471028	0.197937
NC_031969	0	33872713	0.776909	0.471312	0.198045
NC_031969	0	34004806	0.777068	0.471389	0.198142
NC_031969	0	34087409	0.777277	0.471566	0.198167
NC_031969	0	34168318	0.777461	0.471815	0.198193
NC_031969	0	34237194	0.777659	0.471856	0.19825
NC_031969	0	34354576	0.777462	0.471953	0.198233
NC_031969	0	34420623	0.777391	0.471756	0.198135
NC_031969	0	34486073	0.777566	0.47172	0.198285
NC_031969	0	34604396	0.777353	0.471469	0.198274
NC_031969	0	34733909	0.777857	0.471747	0.198617
NC_031969	0	34848987	0.778446	0.471989	0.198824
NC_031969	0	34909200	0.778948	0.472218	0.198974
NC_031969	0	34971350	0.779485	0.47259	0.199196
NC_031969	0	35140139	0.779554	0.472699	0.199274
NC_031969	0	35237929	0.779688	0.472687	0.199373
NC_031969	0	35493418	0.779223	0.472647	0.199313
NC_031969	0	35827152	0.778541	0.472301	0.199201
NC_031969	0	35997502	0.778213	0.47178	0.199056
NC_031969	0	36131903	0.778804	0.472326	0.199309
NC_031969	0	36342751	0.779309	0.472667	0.199548
NC_031969	0	36613279	0.779747	0.473082	0.199747
NC_031969	0	37144292	0.780201	0.473293	0.199914
NC_031969	0	37349236	0.77959	0.473111	0.19996
NC_031969	0	37482691	0.779343	0.47308	0.199929
NC_031969	0	37722985	0.778915	0.472681	0.199953
NC_031969	0	37994186	0.778737	0.472795	0.200085
